city,surfaceArea,roomsQuantity,bedroomsQuantity,floorQuantity,floor,isInCondominium,price,district_libelle,surfaceArea_bins
Paris 15e,19.21,1.0,0.0,7.0,7.0,True,230000.0,Alleray - Procession,small
Paris 16e,89.29,3.0,1.0,2.0,2.0,True,940000.0,Dauphine,medium
Paris 8e,28.69,1.0,0.0,6.0,1.0,True,475000.0,Saint-Philippe du Roule,small
Paris 19e,75.0,3.0,2.0,8.0,1.0,True,740000.0,La Villette - Porte de Pantin,medium
Paris 16e,14.0,1.0,0.0,6.0,0.0,True,148000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 14e,72.0,3.0,2.0,12.0,9.0,True,645000.0,Didot - Porte de Vanves,medium
Paris 14e,45.0,2.0,1.0,6.0,1.0,True,535000.0,Mouton - Duvernet,small
Paris 11e,43.0,3.0,2.0,3.0,1.0,True,556500.0,Belleville - Saint-Maur,small
Paris 17e,30.0,2.0,1.0,5.0,2.0,True,360000.0,Legendre - Lévis,small
Paris 5e,116.0,5.0,3.0,6.0,3.0,True,1635000.0,Sorbonne - Quartier Latin,large
Paris 19e,45.24,2.0,1.0,6.0,5.0,True,440000.0,La Villette - Porte de Pantin,small
Paris 13e,24.0,1.0,0.0,13.0,9.0,True,310000.0,Patay - Masséna,small
Paris 11e,50.0,3.0,2.0,6.0,0.0,True,524000.0,République - Saint-Ambroise,small
Paris 17e,44.42,3.0,1.0,6.0,5.0,True,540000.0,Courcelles - Wagram,small
Paris 15e,50.0,2.0,1.0,7.0,5.0,True,465000.0,Alleray - Procession,small
Paris 19e,44.5,2.0,1.0,6.0,4.0,False,414000.0,La Villette - Porte de Pantin,small
Paris 4e,102.73,4.0,2.0,4.0,5.0,True,1638000.0,Les Iles,large
Paris 19e,38.8,2.0,1.0,6.0,4.0,True,375000.0,La Villette - Porte de Pantin,small
Paris 20e,110.0,4.0,3.0,6.0,1.0,True,925000.0,Télégraphe - Pelleport - Saint-Fargeau,large
Paris 9e,128.05,5.0,3.0,6.0,3.0,True,1690000.0,Opéra,large
Paris 11e,56.0,3.0,1.0,5.0,1.0,True,565000.0,République - Saint-Ambroise,small
Paris 11e,24.0,2.0,1.0,6.0,1.0,True,215000.0,Belleville - Saint-Maur,small
Paris 14e,9.0,1.0,0.0,8.0,1.0,True,145000.0,Montparnasse - Raspail,small
Paris 19e,65.0,3.0,2.0,6.0,1.0,True,649000.0,Secrétan - Jaurès,medium
Paris 20e,88.7,4.0,3.0,6.0,1.0,True,675000.0,Plaine - Lagny,medium
Paris 9e,55.0,3.0,1.0,6.0,3.0,True,680000.0,Trudaine - Rochechouart,small
Paris 17e,37.5,2.0,1.0,6.0,9.0,True,367500.0,Epinettes - Bessières,small
Paris 4e,143.31,6.0,4.0,6.0,1.0,True,1768000.0,Arsenal,large
Paris 19e,28.0,1.0,0.0,8.0,5.0,True,310000.0,La Villette - Porte de Pantin,small
Paris 20e,100.0,5.0,3.0,9.0,5.0,True,900000.0,Télégraphe - Pelleport - Saint-Fargeau,medium
Paris 18e,30.0,1.0,0.0,6.0,1.0,True,315000.0,Jules Joffrin,small
Paris 19e,55.0,3.0,2.0,6.0,3.0,True,552843.0,Bassin de la Villette,small
Paris 19e,54.0,3.0,2.0,6.0,1.0,True,552843.0,Bassin de la Villette,small
Paris 19e,54.0,3.0,2.0,6.0,3.0,True,554857.0,Bassin de la Villette,small
Paris 19e,56.0,3.0,2.0,6.0,2.0,True,560496.0,Bassin de la Villette,small
Paris 3e,35.0,2.0,1.0,4.0,4.0,True,500000.0,Archives,small
Paris 19e,63.8,3.0,2.0,6.0,7.0,True,620000.0,La Villette - Porte de Pantin,medium
Paris 19e,25.7,1.0,0.0,6.0,0.0,False,235000.0,La Villette - Porte de Pantin,small
Paris 20e,78.0,3.0,2.0,5.0,3.0,True,600000.0,Gambetta,medium
Paris 19e,55.0,3.0,2.0,8.0,0.0,True,470000.0,Flandre - Aubervilliers,small
Paris 12e,8.0,1.0,1.0,6.0,1.0,True,107000.0,Aligre - Gare de Lyon,small
Paris 20e,212.0,6.0,3.0,2.0,2.0,True,1995000.0,Ménilmontant - Amandiers,large
Paris 15e,42.0,2.0,1.0,6.0,0.0,True,464000.0,Vaugirard - Parc des Expositions,small
Paris 13e,63.0,3.0,2.0,14.0,2.0,True,650000.0,Nationale - Deux Moulins,medium
Paris 12e,64.0,3.0,1.0,11.0,8.0,True,640000.0,Vallée de Fecamp,medium
Paris 4e,22.0,1.0,0.0,6.0,0.0,True,362000.0,Les Iles,small
Paris 12e,67.5,3.0,2.0,6.0,2.0,True,690000.0,Nation - Picpus,medium
Paris 11e,36.92,1.0,0.0,6.0,5.0,True,370000.0,République - Saint-Ambroise,small
Paris 15e,61.02,3.0,2.0,5.0,2.0,True,649000.0,Saint-Lambert - Convention,medium
Paris 13e,45.0,2.0,1.0,6.0,21.0,True,375000.0,Bièvre Sud - Tolbiac,small
Paris 20e,95.0,4.0,2.0,6.0,0.0,True,890000.0,Ménilmontant - Amandiers,medium
Paris 11e,42.22,2.0,1.0,6.0,1.0,True,443000.0,Nation - Alexandre Dumas,small
Paris 13e,89.5,5.0,4.0,32.0,18.0,True,517500.0,Olympiades - Choisy,medium
Paris 16e,268.16,7.0,4.0,6.0,0.0,True,3480000.0,Châtelet - Les Halles,large
Paris 13e,300.0,12.0,10.0,6.0,0.0,True,1995000.0,Olympiades - Choisy,large
Paris 9e,143.06,6.0,4.0,6.0,4.0,True,1890000.0,Opéra,large
Paris 20e,84.0,4.0,3.0,6.0,1.0,True,675000.0,Gambetta,medium
Paris 9e,7.0,1.0,1.0,6.0,6.0,True,86000.0,Trudaine - Rochechouart,small
Paris 18e,50.0,2.0,1.0,6.0,1.0,True,330000.0,Barbès - Château Rouge,small
Paris 20e,80.05,4.0,3.0,29.0,10.0,True,426450.0,Saint-Blaise,medium
Paris 15e,64.52,3.0,2.0,6.0,0.0,True,610000.0,Vaugirard - Parc des Expositions,medium
Paris 9e,107.0,5.0,3.0,6.0,1.0,True,1210000.0,Grands Boulevards,large
Paris 20e,35.37,3.0,2.0,5.0,2.0,True,295000.0,Belleville,small
Paris 16e,40.0,1.0,0.0,11.0,4.0,True,435000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 11e,135.0,4.0,2.0,6.0,1.0,True,1295000.0,Bastille - Popincourt,large
Paris 10e,136.0,5.0,3.0,6.0,0.0,True,1680000.0,Goncourt - Canal Saint-Martin,large
Paris 10e,39.49,2.0,1.0,5.0,0.0,True,399000.0,Château d'Eau - Lancry,small
Paris 6e,37.55,1.0,0.0,0.0,0.0,True,483000.0,Notre Dame des Champs,small
Paris 19e,76.81,3.0,2.0,14.0,8.0,True,650000.0,Bassin de la Villette,medium
Paris 13e,112.62,5.0,4.0,2.0,10.0,True,1995000.0,Bibliothèque - Dunois - Jeanne d'Arc,large
Paris 12e,82.0,4.0,3.0,10.0,6.0,True,780000.0,Bel-Air - Sud,medium
Paris 19e,76.0,3.0,2.0,11.0,5.0,True,469000.0,Flandre - Aubervilliers,medium
Paris 20e,61.0,3.0,2.0,6.0,2.0,True,550000.0,Père Lachaise - Réunion,medium
Paris 15e,88.05,4.0,3.0,10.0,2.0,True,860000.0,Alleray - Procession,medium
Paris 10e,127.45,4.0,3.0,6.0,3.0,True,1195000.0,Porte Saint-Martin - Paradis,large
Paris 15e,57.08,2.0,1.0,12.0,12.0,True,950000.0,Dupleix - Motte Picquet,small
Paris 7e,57.08,2.0,1.0,12.0,12.0,True,950000.0,Dupleix - Motte Picquet,small
Paris 14e,96.11,5.0,3.0,6.0,6.0,True,1030000.0,Jean Moulin - Porte d'Orléans,medium
Paris 9e,85.0,3.0,2.0,5.0,1.0,True,975000.0,Grands Boulevards,medium
Paris 13e,11.0,1.0,0.0,6.0,0.0,False,161000.0,Butte-aux-Cailles,small
Paris 12e,80.13,4.0,3.0,8.0,4.0,True,632400.0,Vallée de Fecamp,medium
Paris 18e,47.14,3.0,2.0,6.0,0.0,True,355000.0,Jules Joffrin,small
Paris 11e,239.28,7.0,5.0,6.0,0.0,True,1850000.0,République - Saint-Ambroise,large
Paris 20e,243.0,8.0,6.0,4.0,0.0,True,1595000.0,Télégraphe - Pelleport - Saint-Fargeau,large
Paris 16e,35.0,1.0,1.0,8.0,2.0,True,440000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 13e,278.15,5.0,4.0,6.0,1.0,True,2730000.0,Croulebarbe,large
Paris 18e,82.0,4.0,3.0,6.0,1.0,True,650000.0,La Chapelle - Marx Dormoy,medium
Paris 20e,66.7,3.0,2.0,12.0,2.0,True,580000.0,Télégraphe - Pelleport - Saint-Fargeau,medium
Paris 10e,192.0,8.0,6.0,3.0,1.0,True,1780000.0,Goncourt - Canal Saint-Martin,large
Paris 10e,72.41,3.0,2.0,6.0,3.0,True,785000.0,Goncourt - Canal Saint-Martin,medium
Paris 7e,50.0,2.0,1.0,6.0,1.0,True,670000.0,Champ de Mars,small
Paris 15e,85.9,3.0,2.0,0.0,8.0,True,895000.0,Vaugirard - Parc des Expositions,medium
Paris 20e,77.23,4.0,2.0,15.0,6.0,True,659000.0,Nation - Alexandre Dumas,medium
Paris 6e,60.0,3.0,2.0,5.0,2.0,True,1085000.0,Saint-Michel - Monnaie,small
Paris 19e,62.0,3.0,2.0,13.0,1.0,True,459000.0,Mouzaia,medium
Paris 18e,88.0,4.0,3.0,6.0,1.0,True,700000.0,Barbès - Château Rouge,medium
Paris 17e,60.0,3.0,1.0,7.0,6.0,True,660000.0,La Fourche - Guy Moquet,small
Paris 18e,29.86,2.0,1.0,1.0,1.0,True,395000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 13e,133.0,5.0,4.0,6.0,1.0,False,1150000.0,Croulebarbe,large
Paris 18e,36.0,2.0,1.0,6.0,2.0,True,335000.0,Barbès - Château Rouge,small
Paris 18e,53.45,3.0,2.0,6.0,1.0,True,459000.0,La Chapelle - Marx Dormoy,small
Paris 13e,71.0,3.0,2.0,6.0,1.0,True,659000.0,Nationale - Deux Moulins,medium
Paris 18e,17.0,1.0,0.0,6.0,6.0,True,190000.0,Jules Joffrin,small
Paris 19e,102.0,4.0,3.0,6.0,6.0,True,935000.0,Porte de la Villette,large
Paris 19e,98.0,4.0,3.0,12.0,12.0,True,940000.0,La Villette - Porte de Pantin,medium
Paris 10e,45.0,3.0,2.0,6.0,1.0,True,475000.0,Goncourt - Canal Saint-Martin,small
Paris 10e,92.0,5.0,4.0,5.0,1.0,True,950000.0,Goncourt - Canal Saint-Martin,medium
Paris 9e,36.0,2.0,1.0,6.0,5.0,True,422750.0,Trudaine - Rochechouart,small
Paris 16e,205.93,6.0,3.0,5.0,2.0,True,4200000.0,Dauphine,large
Paris 11e,20.84,1.0,0.0,1.0,0.0,True,215000.0,Léon-Blum - Folie-Regnault,small
Paris 20e,45.0,2.0,1.0,11.0,3.0,True,447000.0,Père Lachaise - Réunion,small
Paris 20e,24.0,1.0,0.0,6.0,0.0,True,241000.0,Télégraphe - Pelleport - Saint-Fargeau,small
Paris 14e,46.0,2.0,1.0,6.0,1.0,True,379000.0,Pernety,small
Paris 16e,21.47,2.0,1.0,6.0,6.0,True,255000.0,Dauphine,small
Paris 20e,61.0,3.0,2.0,7.0,3.0,True,645000.0,Télégraphe - Pelleport - Saint-Fargeau,medium
Paris 16e,9.0,1.0,1.0,6.0,6.0,True,95000.0,Passy - Maison de la Radio - Muette-Sud,small
Paris 20e,43.0,2.0,1.0,1.0,5.0,True,475000.0,Gambetta,small
Paris 18e,55.0,3.0,2.0,6.0,3.0,True,499000.0,Simplon - Poissonniers,small
Paris 10e,87.0,4.0,3.0,6.0,6.0,True,848000.0,Saint-Vincent de Paul - Lariboisière,medium
Paris 5e,72.51,2.0,1.0,6.0,1.0,True,875000.0,Val de Grâce,medium
Paris 16e,44.16,2.0,1.0,6.0,6.0,True,475000.0,Passy - Maison de la Radio - Muette-Sud,small
Paris 20e,116.0,5.0,3.0,3.0,2.0,True,1200000.0,Père Lachaise - Réunion,large
Paris 16e,200.0,8.0,5.0,6.0,5.0,True,2750000.0,Chaillot,large
Paris 19e,51.58,3.0,2.0,6.0,3.0,True,500000.0,Bassin de la Villette,small
Paris 20e,85.34,4.0,3.0,9.0,2.0,True,720000.0,Télégraphe - Pelleport - Saint-Fargeau,medium
Paris 15e,114.0,4.0,3.0,7.0,1.0,False,1189000.0,Vaugirard - Parc des Expositions,large
Paris 13e,94.82,5.0,3.0,36.0,18.0,True,721000.0,Olympiades - Choisy,medium
Paris 17e,44.0,2.0,1.0,6.0,3.0,True,620000.0,Legendre - Lévis,small
Paris 20e,40.65,2.0,1.0,6.0,5.0,True,390000.0,Ménilmontant - Amandiers,small
Paris 15e,62.56,3.0,2.0,8.0,2.0,True,612000.0,Georges Brassens,medium
Paris 10e,64.0,3.0,2.0,3.0,1.0,True,598000.0,Canal Saint-Martin - Jemmapes,medium
Paris 15e,16.2,1.0,0.0,6.0,0.0,True,249900.0,Vaugirard - Parc des Expositions,small
Paris 10e,65.03,3.0,2.0,6.0,2.0,True,650000.0,Porte Saint-Martin - Paradis,medium
Paris 11e,74.0,3.0,2.0,4.0,1.0,True,775000.0,République - Saint-Ambroise,medium
Paris 13e,44.0,2.0,1.0,9.0,0.0,True,350000.0,Olympiades - Choisy,small
Paris 4e,37.0,1.0,0.0,4.0,4.0,True,350000.0,Saint-Gervais,small
Paris 18e,36.0,2.0,1.0,5.0,1.0,True,275000.0,Barbès - Château Rouge,small
Paris 17e,22.0,1.0,0.0,6.0,1.0,True,285000.0,La Fourche - Guy Moquet,small
Paris 18e,36.0,2.0,1.0,6.0,2.0,True,335000.0,Barbès - Château Rouge,small
Paris 10e,40.0,3.0,1.0,6.0,1.0,True,345000.0,Saint-Vincent de Paul - Lariboisière,small
Paris 11e,24.0,1.0,0.0,6.0,3.0,True,345000.0,Léon-Blum - Folie-Regnault,small
Paris 17e,40.0,3.0,2.0,6.0,3.0,True,389000.0,La Fourche - Guy Moquet,small
Paris 12e,37.0,2.0,1.0,3.0,2.0,True,395000.0,Aligre - Gare de Lyon,small
Paris 17e,43.0,3.0,2.0,6.0,0.0,True,419000.0,Epinettes - Bessières,small
Paris 18e,46.0,2.0,1.0,5.0,0.0,True,425000.0,La Chapelle - Marx Dormoy,small
Paris 11e,48.0,1.0,0.0,15.0,4.0,True,430000.0,Nation - Alexandre Dumas,small
Paris 17e,39.0,2.0,1.0,6.0,1.0,True,478000.0,Courcelles - Wagram,small
Paris 10e,46.0,3.0,2.0,6.0,4.0,True,500000.0,Goncourt - Canal Saint-Martin,small
Paris 19e,54.0,3.0,2.0,6.0,5.0,True,510000.0,Porte de la Villette,small
Paris 13e,54.0,3.0,2.0,2.0,0.0,True,515000.0,Patay - Masséna,small
Paris 11e,51.0,2.0,1.0,15.0,8.0,True,530000.0,Nation - Alexandre Dumas,small
Paris 18e,70.0,2.0,1.0,2.0,2.0,True,540000.0,La Chapelle - Marx Dormoy,medium
Paris 17e,58.0,3.0,1.0,7.0,6.0,True,540000.0,La Fourche - Guy Moquet,small
Paris 19e,72.0,3.0,2.0,9.0,5.0,True,550000.0,Porte de la Villette,medium
Paris 18e,57.0,3.0,2.0,5.0,1.0,True,590000.0,Jules Joffrin,small
Paris 12e,61.0,4.0,2.0,4.0,3.0,True,629000.0,Bel-Air - Nord,medium
Paris 11e,65.0,3.0,2.0,3.0,2.0,True,680000.0,Léon-Blum - Folie-Regnault,medium
Paris 19e,95.0,4.0,3.0,7.0,2.0,True,720000.0,Danube,medium
Paris 10e,61.0,2.0,1.0,5.0,5.0,True,720000.0,Château d'Eau - Lancry,medium
Paris 17e,62.0,3.0,2.0,6.0,3.0,True,775000.0,Batignolles - Cardinet,medium
Paris 10e,62.0,3.0,2.0,6.0,4.0,True,775000.0,Canal Saint-Martin - Jemmapes,medium
Paris 14e,67.0,3.0,2.0,3.0,3.0,True,875000.0,Montparnasse - Raspail,medium
Paris 11e,78.0,4.0,2.0,6.0,1.0,True,890000.0,République - Saint-Ambroise,medium
Paris 16e,67.0,3.0,2.0,6.0,1.0,True,920000.0,Dauphine,medium
Paris 20e,113.0,4.0,3.0,1.0,1.0,True,1030000.0,Télégraphe - Pelleport - Saint-Fargeau,large
Paris 16e,115.0,4.0,3.0,6.0,6.0,True,1740000.0,Dauphine,large
Paris 11e,30.0,1.0,0.0,11.0,1.0,True,355000.0,Léon-Blum - Folie-Regnault,small
Paris 13e,18.14,1.0,0.0,6.0,0.0,True,232000.0,Salpétrière - Austerlitz,small
Paris 18e,41.4,2.0,1.0,3.0,3.0,True,515000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 16e,62.0,3.0,1.0,6.0,4.0,True,720000.0,Porte de Saint-Cloud - Auteuil-Sud,medium
Paris 16e,62.0,3.0,2.0,6.0,4.0,True,720000.0,Porte de Saint-Cloud - Auteuil-Sud,medium
Paris 16e,236.0,7.0,5.0,8.0,0.0,True,2340000.0,Auteuil-Nord - Jasmin - Mirabeau,large
Paris 11e,113.0,3.0,2.0,8.0,4.0,True,1475000.0,République - Saint-Ambroise,large
Paris 15e,198.0,5.0,4.0,6.0,5.0,True,2200000.0,Vaugirard - Parc des Expositions,large
Paris 7e,141.51,6.0,3.0,6.0,2.0,True,2130000.0,Breteuil,large
Paris 14e,58.0,3.0,1.0,5.0,2.0,True,550000.0,Montsouris - Dareau,small
Paris 12e,97.0,4.0,2.0,6.0,4.0,True,1120000.0,Aligre - Gare de Lyon,medium
Paris 14e,15.0,1.0,0.0,6.0,1.0,True,160500.0,Mouton - Duvernet,small
Paris 13e,81.0,4.0,3.0,10.0,9.0,True,689000.0,Nationale - Deux Moulins,medium
Paris 9e,142.0,6.0,4.0,6.0,3.0,True,1560000.0,Clichy - Trinité,large
Paris 16e,53.2,2.0,1.0,6.0,1.0,True,498000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 7e,200.0,6.0,4.0,8.0,5.0,True,3650000.0,Champ de Mars,large
Paris 19e,54.0,2.0,1.0,8.0,2.0,True,499000.0,La Villette - Porte de Pantin,small
Paris 16e,98.85,5.0,3.0,8.0,2.0,True,1050000.0,Porte de Saint-Cloud - Auteuil-Sud,medium
Paris 11e,52.49,2.0,1.0,6.0,1.0,True,580000.0,République - Saint-Ambroise,small
Paris 18e,63.0,3.0,2.0,6.0,1.0,True,598000.0,Simplon - Poissonniers,medium
Paris 18e,63.0,3.0,2.0,6.0,1.0,True,598000.0,Simplon - Poissonniers,medium
Paris 11e,61.59,4.0,2.0,6.0,1.0,True,745000.0,Léon-Blum - Folie-Regnault,medium
Paris 12e,67.0,3.0,2.0,8.0,2.0,True,760000.0,Jardin de Reuilly,medium
Paris 20e,101.0,4.0,2.0,4.0,4.0,True,790000.0,Gambetta,large
Paris 10e,100.03,4.0,3.0,6.0,1.0,True,850000.0,Porte Saint-Martin - Paradis,large
Paris 10e,85.78,4.0,2.0,6.0,1.0,True,902000.0,Porte Saint-Martin - Paradis,medium
Paris 9e,168.42,5.0,3.0,5.0,2.0,True,2350000.0,Trudaine - Rochechouart,large
Paris 20e,56.0,3.0,2.0,6.0,5.0,True,600000.0,Télégraphe - Pelleport - Saint-Fargeau,small
Paris 1er,175.0,6.0,4.0,5.0,4.0,True,7800000.0,Palais Royal,large
Paris 15e,51.67,2.0,1.0,0.0,0.0,True,577500.0,Alleray - Procession,small
Paris 13e,16.0,1.0,0.0,4.0,4.0,True,180000.0,Nationale - Deux Moulins,small
Paris 19e,47.0,2.0,1.0,11.0,4.0,True,388000.0,Porte de la Villette,small
Paris 16e,195.0,4.0,2.0,6.0,2.0,True,2700000.0,Auteuil-Nord - Jasmin - Mirabeau,large
Paris 19e,46.58,3.0,2.0,6.0,3.0,True,500000.0,Buttes Chaumont - Laumière - Manin,small
Paris 10e,76.0,4.0,3.0,6.0,1.0,True,1030000.0,Goncourt - Canal Saint-Martin,medium
Paris 16e,104.63,4.0,2.0,6.0,1.0,True,1660000.0,Muette-Nord - Trocadéro,large
Paris 13e,51.0,3.0,2.0,4.0,1.0,True,470000.0,Salpétrière - Austerlitz,small
Paris 5e,51.0,3.0,2.0,4.0,1.0,True,470000.0,Jardin des Plantes,small
Paris 7e,144.0,4.0,3.0,6.0,3.0,True,3455000.0,Invalides,large
Paris 20e,35.0,2.0,1.0,14.0,8.0,True,360000.0,Télégraphe - Pelleport - Saint-Fargeau,small
Paris 10e,41.0,2.0,1.0,5.0,0.0,True,399000.0,Saint-Vincent de Paul - Lariboisière,small
Paris 19e,57.0,2.0,1.0,12.0,9.0,True,412000.0,Porte de la Villette,small
Paris 13e,47.0,3.0,2.0,8.0,4.0,True,515000.0,Salpétrière - Austerlitz,small
Paris 20e,37.0,2.0,1.0,5.0,3.0,True,360000.0,Père Lachaise - Réunion,small
Paris 17e,66.0,3.0,2.0,6.0,2.0,True,899000.0,Batignolles - Cardinet,medium
Paris 10e,155.0,5.0,4.0,6.0,3.0,True,1465000.0,Château d'Eau - Lancry,large
Paris 15e,48.0,3.0,2.0,6.0,6.0,True,625000.0,Violet - Commerce,small
Paris 13e,38.0,2.0,1.0,6.0,4.0,True,420000.0,Salpétrière - Austerlitz,small
Paris 20e,154.0,6.0,5.0,2.0,1.0,True,1545000.0,Télégraphe - Pelleport - Saint-Fargeau,large
Paris 15e,70.0,3.0,2.0,6.0,1.0,True,830000.0,Saint-Lambert - Convention,medium
Paris 14e,39.15,2.0,1.0,6.0,6.0,True,484000.0,Jean Moulin - Porte d'Orléans,small
Paris 20e,73.0,3.0,2.0,8.0,3.0,True,725000.0,Plaine - Lagny,medium
Paris 10e,39.0,2.0,1.0,5.0,5.0,True,389000.0,Louis Blanc - Aqueduc,small
Paris 16e,220.0,7.0,3.0,8.0,2.0,True,6500000.0,Passy - Maison de la Radio - Muette-Sud,large
Paris 15e,90.0,4.0,3.0,7.0,3.0,True,945000.0,Georges Brassens,medium
Paris 16e,52.0,3.0,2.0,6.0,1.0,True,499900.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 18e,66.0,4.0,2.0,6.0,1.0,True,575000.0,Porte de Clignancourt - Porte Montmartre - Moskowa,medium
Paris 15e,64.0,3.0,2.0,6.0,1.0,True,646500.0,Alleray - Procession,medium
Paris 17e,54.0,3.0,1.0,6.0,6.0,True,675000.0,Batignolles - Cardinet,small
Paris 11e,27.0,1.0,1.0,7.0,0.0,True,290000.0,Léon-Blum - Folie-Regnault,small
Paris 2e,54.1,2.0,1.0,5.0,2.0,True,720000.0,Montorgueil - Etienne Marcel,small
Paris 9e,77.0,3.0,1.0,6.0,0.0,True,755000.0,Clichy - Trinité,medium
Paris 10e,48.0,3.0,2.0,6.0,4.0,True,475000.0,Goncourt - Canal Saint-Martin,small
Paris 15e,48.0,3.0,2.0,6.0,0.0,True,540800.0,Vaugirard - Parc des Expositions,small
Paris 18e,41.0,2.0,1.0,6.0,1.0,True,380000.0,Jules Joffrin,small
Paris 18e,49.0,2.0,1.0,6.0,4.0,True,485000.0,Simplon - Poissonniers,small
Paris 16e,35.0,1.0,1.0,6.0,1.0,True,499000.0,Dauphine,small
Paris 4e,60.16,2.0,1.0,5.0,4.0,True,730000.0,Arsenal,medium
Paris 4e,52.5,2.0,1.0,6.0,1.0,True,731300.0,Saint-Merri,small
Paris 18e,74.0,4.0,3.0,6.0,1.0,True,795000.0,Jules Joffrin,medium
Paris 16e,65.0,2.0,1.0,7.0,4.0,True,815000.0,Porte de Saint-Cloud - Auteuil-Sud,medium
Paris 13e,37.0,2.0,1.0,5.0,0.0,True,359000.0,Bièvre Sud - Tolbiac,small
Paris 11e,34.0,2.0,1.0,6.0,6.0,True,355000.0,Nation - Alexandre Dumas,small
Paris 19e,57.0,3.0,1.0,6.0,1.0,True,625000.0,Bassin de la Villette,small
Paris 15e,82.0,4.0,2.0,6.0,1.0,True,840000.0,Georges Brassens,medium
Paris 14e,44.0,2.0,1.0,12.0,5.0,True,469500.0,Jean Moulin - Porte d'Orléans,small
Paris 14e,80.0,4.0,2.0,7.0,6.0,True,1155000.0,Mouton - Duvernet,medium
Paris 14e,127.0,6.0,3.0,6.0,6.0,True,1710000.0,Jean Moulin - Porte d'Orléans,large
Paris 18e,156.0,5.0,3.0,6.0,2.0,True,1894000.0,Montmartre - Sacré Coeur - Abbesses,large
Paris 19e,81.0,4.0,2.0,6.0,3.0,True,885000.0,Secrétan - Jaurès,medium
Paris 5e,10.0,1.0,0.0,4.0,3.0,True,158000.0,Jardin des Plantes,small
Paris 10e,37.0,2.0,1.0,4.0,4.0,True,425000.0,Canal Saint-Martin - Jemmapes,small
Paris 11e,115.0,4.0,3.0,8.0,1.0,True,920000.0,Belleville - Saint-Maur,large
Paris 15e,97.0,3.0,2.0,14.0,6.0,False,1975000.0,Dupleix - Motte Picquet,medium
Paris 15e,72.0,3.0,2.0,14.0,8.0,False,2800000.0,Dupleix - Motte Picquet,medium
Paris 15e,87.0,4.0,3.0,14.0,7.0,False,3200000.0,Dupleix - Motte Picquet,medium
Paris 15e,103.0,4.0,3.0,14.0,8.0,False,4300000.0,Dupleix - Motte Picquet,large
Paris 15e,132.0,5.0,4.0,14.0,12.0,False,5430000.0,Dupleix - Motte Picquet,large
Paris 15e,259.0,5.0,4.0,14.0,14.0,False,10500000.0,Dupleix - Motte Picquet,large
Paris 19e,30.0,2.0,1.0,8.0,2.0,True,339000.0,Flandre - Aubervilliers,small
Paris 15e,49.0,3.0,1.0,6.0,1.0,True,469000.0,Citroën - Boucicaut,small
Paris 18e,87.0,4.0,3.0,12.0,7.0,True,590000.0,La Chapelle - Marx Dormoy,medium
Paris 10e,92.0,4.0,3.0,7.0,2.0,True,849000.0,Canal Saint-Martin - Jemmapes,medium
Paris 16e,78.0,4.0,2.0,6.0,1.0,True,1185000.0,Passy - Maison de la Radio - Muette-Sud,medium
Paris 16e,132.0,4.0,3.0,6.0,1.0,True,1610000.0,Porte de Saint-Cloud - Auteuil-Sud,large
Paris 16e,196.51,5.0,3.0,6.0,2.0,False,2840000.0,Muette-Nord - Trocadéro,large
Paris 19e,82.1,5.0,4.0,9.0,5.0,True,540000.0,Porte des Lilas,medium
Paris 16e,60.0,3.0,2.0,6.0,4.0,True,790000.0,Chaillot,small
Paris 19e,55.0,2.0,1.0,8.0,2.0,True,502000.0,Secrétan - Jaurès,small
Paris 13e,52.0,3.0,2.0,6.0,0.0,True,599000.0,Croulebarbe,small
Paris 15e,93.55,3.0,2.0,6.0,1.0,True,925000.0,Alleray - Procession,medium
Paris 15e,50.0,3.0,2.0,5.0,3.0,True,499000.0,Vaugirard - Parc des Expositions,small
Paris 10e,57.05,3.0,2.0,1.0,0.0,True,790000.0,Goncourt - Canal Saint-Martin,small
Paris 20e,31.0,2.0,1.0,5.0,2.0,True,296000.0,Gambetta,small
Paris 16e,40.0,2.0,1.0,5.0,0.0,True,470000.0,Muette-Nord - Trocadéro,small
Paris 4e,65.0,3.0,1.0,5.0,5.0,True,900000.0,Saint-Merri,medium
Paris 10e,167.0,7.0,3.0,3.0,0.0,True,1790000.0,Canal Saint-Martin - Jemmapes,large
Paris 8e,180.0,6.0,4.0,6.0,1.0,True,2670000.0,Elysée - Madeleine,large
Paris 13e,71.0,3.0,2.0,6.0,7.0,False,549000.0,Nationale - Deux Moulins,medium
Paris 15e,56.0,3.0,2.0,6.0,6.0,True,696000.0,Pasteur - Montparnasse,small
Paris 15e,56.0,3.0,2.0,6.0,6.0,True,696000.0,Pasteur - Montparnasse,small
Paris 15e,75.0,3.0,2.0,6.0,2.0,True,795000.0,Emeriau - Zola,medium
Paris 10e,62.0,3.0,2.0,6.0,4.0,True,775000.0,Canal Saint-Martin - Jemmapes,medium
